class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
jazz,0.734,2.3730159,0.898,2.1825397,1.124,3,0.675,1.2936507,0.68,4.174603,0.723,4.0555553,0.726,3.0238094,0.914,1.1269841,0.488,2.1031747,0.758,0.15079366,1.109,3.7857144,1.025,4.4365077,1.264,3.484127,0,0,2
blues,0.672,2.1349206,0.811,1.9444444,1.111,2.7619047,0.559,0.97619045,0.69,4.174603,0.71,3.9126985,0.695,2.547619,0.81,0.75396824,0.424,1.5158731,0.631,0.03968254,1.074,3.1984127,1.014,4.6349206,1.177,3.7380953,0,0,2
blues,0.657,2.1111112,0.846,1.9841269,1.113,2.7936509,0.556,0.95238096,0.707,4.095238,0.741,3.6984127,0.688,2.484127,0.811,0.9285714,0.432,1.6507937,0.648,0.055555556,1.069,3.4126985,1.021,4.428571,1.191,3.6904762,0,0,2
blues,0.794,2.1031747,0.881,3.0396826,1.046,3.7619047,0.722,1.9206349,0.704,3.9761906,0.768,3.9047618,0.89,3.452381,1.106,1.5396825,0.623,3.8174603,0.888,0.13492064,1.159,3.9047618,1.152,3.7936509,1.295,2.4682539,0,0,2
blues,0.679,2.1825397,0.837,1.9603175,1.106,2.7698412,0.599,0.97619045,0.69,4.0873017,0.722,3.9047618,0.677,2.6666667,0.853,0.96825397,0.432,1.7936507,0.678,0.07936508,1.118,3.579365,1.005,4.7222223,1.198,3.8015873,0,0,2
blues,0.597,2.1984127,0.92,1.7460318,1.204,2.6111112,0.585,0.95238096,0.674,4.357143,0.741,3.6746032,0.661,2.3888888,0.815,1.031746,0.414,1.3253968,0.71,0.023809524,1.07,3.984127,0.996,4.7539682,1.186,3.9444444,0,0,2
blues,0.715,2.3333333,0.879,2.9047618,1.053,3.5079365,0.746,1.5714285,0.688,3.952381,0.76,3.9047618,0.732,2.8174603,1.05,1.2857143,0.534,2.8333333,0.855,0.12698413,1.246,4.111111,1.065,4.468254,1.303,2.9603174,0,0,2
blues,0.77,2.1031747,0.844,3.1984127,1.013,3.8412697,0.693,2,0.696,4.214286,0.744,3.9682539,0.919,3.5238094,1.126,1.3968254,0.617,3.9603174,0.853,0.12698413,1.165,3.7857144,1.195,2.7777777,1.302,2.1269841,0,0,2
blues,0.728,2.2063491,0.907,2.2619047,1.137,3.0952382,0.677,1.1746032,0.697,4.095238,0.726,3.9761906,0.686,2.6190476,0.935,1.0714285,0.501,2.063492,0.782,0.023809524,1.178,4.0079365,1.015,4.7539682,1.223,3.4761906,0,0,2
blues,0.74,2.1825397,0.794,2.2936509,1.049,3.0396826,0.647,1.1349206,0.702,3.8253968,0.717,3.9285715,0.711,2.2936509,0.879,1.2301587,0.434,1.7619047,0.655,0.1904762,1.138,3.3888888,1.008,4.65873,1.168,3.6349206,0,0,2
blues,0.617,2.015873,0.758,1.6746032,1.057,2.4444444,0.561,0.8730159,0.667,4.047619,0.727,4,0.678,2.8333333,0.817,0.97619045,0.357,1.7777778,0.559,0.04761905,1.123,3.6746032,1.012,4.5634923,1.136,3.8730159,0,0,2
blues,0.454,1.968254,0.749,1.5396825,1.069,2.4603174,0.485,0.5793651,0.665,4.3095236,0.683,4.2380953,0.656,2.563492,0.671,0.76984125,0.354,0.9047619,0.476,0.03968254,0.994,3.0952382,0.964,4.698413,1.086,4.1349206,0,0,2
blues,0.698,2.2539682,0.869,2.0555556,1.123,2.9285715,0.656,1.1111112,0.673,4.230159,0.712,4.047619,0.679,2.5396826,0.894,1.1269841,0.465,1.8174603,0.729,0.055555556,1.137,4.095238,1.009,4.7539682,1.195,3.7857144,0,0,2
blues,0.737,2.1984127,0.848,2.3492064,1.11,3.1746032,0.638,1.2222222,0.695,3.9285715,0.692,4.0238094,0.79,2.6587303,0.886,1.3888888,0.53,1.7777778,0.703,0.2857143,1.084,2.984127,1.015,4.325397,1.181,3.3730159,0,0,2
blues,0.772,2.079365,0.86,2.936508,1.008,3.8253968,0.701,1.8492063,0.679,4.126984,0.782,3.8095238,0.873,3.5238094,1.111,1.2222222,0.576,3.8174603,0.862,0.08730159,1.155,3.7619047,1.206,2.7539682,1.312,2.0714285,0,0,2
blues,0.7,2.1031747,0.869,2.0317461,1.127,2.984127,0.66,1.0952381,0.689,3.984127,0.72,4.15873,0.671,2.8730159,0.873,0.85714287,0.483,1.7857143,0.732,0.06349207,1.12,3.547619,1,4.6507936,1.17,3.7460318,0,0,2
blues,0.778,1.9047619,0.86,2.6031747,1.057,3.3333333,0.73,1.4603175,0.688,4.0555553,0.729,4.047619,0.726,2.5396826,0.992,1.2222222,0.518,2.436508,0.811,0.08730159,1.198,3.8730159,1.063,3.9603174,1.278,3.0873015,0,0,2
blues,0.759,2.1587303,0.818,2.936508,1.005,3.6349206,0.722,1.6904762,0.711,4.111111,0.751,4.015873,0.751,2.6746032,1.098,1.4920635,0.55,3.1349206,0.888,0.11904762,1.322,4.301587,1.112,3.9285715,1.27,2.7698412,0,0,2
blues,0.741,2.1269841,0.818,2.6825397,1.024,3.563492,0.7,1.5158731,0.694,4.111111,0.72,4.1666665,0.746,2.7142856,0.995,1.0555556,0.551,2.4444444,0.795,0.13492064,1.185,3.5,1.099,3.2857144,1.243,2.9761906,0,0,2
blues,0.749,2.0317461,0.886,2.8333333,1.054,3.5873015,0.704,1.5555556,0.676,4.1190476,0.727,3.920635,0.771,2.5952382,0.999,1.1746032,0.551,2.5555556,0.832,0.07936508,1.187,3.6111112,1.081,3.8968253,1.303,2.9285715,0,0,2
blues,0.727,2.3492064,0.897,2.7936509,1.065,3.7222223,0.683,1.8174603,0.675,4.15873,0.752,3.8730159,0.931,3.3253968,0.997,1.3095238,0.718,3.8095238,0.811,0.1904762,1.059,2.9682539,1.1,3.547619,1.267,2.7936509,0,0,2
blues,0.644,2.2857144,0.813,1.9047619,1.134,2.7142856,0.572,1.0238096,0.662,3.9761906,0.689,4.0793653,0.693,3.0396826,0.791,0.88095236,0.44,2.2460318,0.642,0.031746034,1.035,3.0714285,0.991,4.595238,1.151,3.8174603,0,0,2
blues,0.605,2.2380953,0.843,1.7777778,1.145,2.6746032,0.598,0.8888889,0.687,3.8809524,0.705,4.111111,0.651,2.4047618,0.799,0.8492063,0.395,1.2698413,0.633,0.04761905,1.082,3.5,0.987,4.7380953,1.161,3.920635,0,0,2
blues,0.715,2.2777777,0.87,2.4126985,1.111,3.1507936,0.689,1.2619047,0.686,4.1349206,0.746,3.857143,0.674,2.8492064,0.924,0.9126984,0.505,2.0555556,0.757,0.11904762,1.141,3.8888888,1.009,4.6825395,1.217,3.5238094,0,0,2
blues,0.778,2.0317461,0.821,3.1269841,0.983,3.8095238,0.684,1.8412699,0.696,3.8650794,0.778,3.9126985,0.789,3.3015873,1.129,1.3015873,0.539,3.5079365,0.876,0.12698413,1.287,3.9047618,1.24,2.1031747,1.327,2.142857,0,0,2
blues,0.741,2.1984127,0.884,2.7460318,1.066,3.5,0.723,1.6587301,0.687,3.920635,0.736,3.9920635,0.753,3.2857144,1.067,1.2222222,0.547,3.4761906,0.87,0.071428575,1.2,3.952381,1.119,3.5396826,1.266,3.0714285,0,0,2
blues,0.61,2.1031747,0.74,1.8174603,1.017,2.6111112,0.518,0.8174603,0.678,4.15873,0.756,3.8333333,0.688,2.6111112,0.744,0.9206349,0.383,1.0634921,0.555,0.103174604,1.038,3.2936509,1.008,4.428571,1.125,3.7619047,0,0,2
blues,0.758,2.1190476,0.904,2.8650794,1.098,3.5396826,0.695,1.7142857,0.689,4.1904764,0.75,3.9285715,0.893,3.3809524,1.016,1.3650794,0.657,3.8095238,0.841,0.0952381,1.085,3.357143,1.084,4.1825395,1.277,2.7222223,0,0,2
blues,0.636,2.1666667,0.773,1.8492063,1.053,2.7142856,0.546,0.9285714,0.687,4.031746,0.692,4.1031747,0.657,2.3809524,0.789,0.9444444,0.412,1.4603175,0.616,0.071428575,1.06,3.7539682,1.008,4.4126983,1.14,3.8174603,0,0,2
blues,0.5,2.0873015,0.76,1.6031746,1.098,2.484127,0.525,0.71428573,0.678,4.095238,0.723,4.031746,0.636,3.0317461,0.694,0.5555556,0.341,1.0952381,0.54,0.023809524,0.971,3.2222223,0.979,4.6190476,1.14,4.1190476,0,0,2
blues,0.729,2.2857144,0.867,2.6587303,1.081,3.5,0.701,1.3174603,0.694,4.126984,0.749,3.9920635,0.712,2.5952382,0.969,1.0952381,0.516,2.3730159,0.787,0.12698413,1.198,3.7380953,1.045,4.325397,1.265,3.2301588,0,0,2
blues,0.755,2.0952382,0.891,2.2301588,1.13,2.952381,0.684,1.2380953,0.709,3.7460318,0.735,4.142857,0.696,2.7857144,0.926,1.0873016,0.499,2.0952382,0.754,0.071428575,1.167,3.8333333,1.032,4.2222223,1.224,3.5873015,0,0,2
blues,0.602,2.0396826,0.817,1.8888888,1.134,2.8015873,0.538,0.86507934,0.669,4.047619,0.698,3.936508,0.684,2.2698412,0.792,0.8095238,0.459,1.4841269,0.652,0.055555556,1.036,3.3888888,1.003,4.4920635,1.146,3.7380953,0,0,2
blues,0.739,2.2539682,0.87,2.936508,1.016,3.7619047,0.702,1.7857143,0.707,3.9126985,0.759,3.857143,0.807,3.2857144,1.083,1.1904762,0.574,3.642857,0.863,0.14285715,1.187,3.6904762,1.177,3,1.305,2.5238094,0,0,2
blues,0.728,2.1111112,0.867,3.047619,1.028,3.8492064,0.676,1.8650794,0.716,3.8174603,0.739,3.952381,0.901,3.357143,1.066,1.1587301,0.654,3.8412697,0.845,0.11904762,1.092,3.5238094,1.179,2.9285715,1.3,2.3095238,0,0,2
blues,0.753,1.9761904,0.802,2.3492064,1.033,3.2539682,0.665,1.1190476,0.683,4.0079365,0.708,4.1507936,0.66,2.2380953,0.955,1.0873016,0.466,2.1269841,0.692,0.071428575,1.239,4.2619047,1.025,4.6190476,1.21,3.3968253,0,0,2
blues,0.501,2.1111112,0.687,1.5238096,0.991,2.4126985,0.44,0.6111111,0.684,4.111111,0.71,3.9126985,0.626,2.5079365,0.653,0.6825397,0.309,1.031746,0.442,0.04761905,0.956,3.3730159,0.993,4.5873017,1.099,4.15873,0,0,2
blues,0.78,2.0317461,0.854,2.5873015,1.068,3.4047618,0.659,1.8492063,0.686,4.1825395,0.755,3.8253968,0.854,3.4047618,0.991,1.2857143,0.626,3.9047618,0.773,0.1984127,1.115,3.3968253,1.094,3.2777777,1.243,2.8730159,0,0,2
blues,0.704,2.2777777,0.858,2.1746032,1.1,2.8809524,0.652,1.1587301,0.689,4.1507936,0.737,3.8412697,0.642,2.2063491,0.917,0.8968254,0.469,1.8650794,0.709,0.03968254,1.209,4.1031747,1.022,4.468254,1.197,3.7619047,0,0,2
blues,0.701,2.1111112,0.782,2.0238094,1.03,2.7619047,0.583,1.0079365,0.69,4.2539682,0.711,4.015873,0.676,2.6349206,0.804,1.1031746,0.409,1.6111112,0.612,0.103174604,1.066,3.8095238,0.998,4.626984,1.157,3.7460318,0,0,2
blues,0.709,2.3888888,0.797,2.484127,1.034,3.3095238,0.631,1.2936507,0.692,4.0793653,0.74,4.2380953,0.708,2.3492064,0.954,0.9206349,0.48,2.5079365,0.718,0.03968254,1.176,3.6904762,1.081,3.6984127,1.199,3.2301588,0,0,2
blues,0.769,2.079365,0.899,2.3809524,1.112,3.2301588,0.716,1.3333334,0.695,4.2619047,0.715,3.9920635,0.674,2.420635,0.975,1.1904762,0.508,2.2619047,0.822,0.055555556,1.217,4.1507936,1.022,4.452381,1.233,3.3492064,0,0,2
blues,0.7,2.0714285,0.853,2.015873,1.144,2.7301588,0.617,1.0714285,0.683,4.2063494,0.738,3.9444444,0.698,2.4920635,0.867,1.0238096,0.427,1.7777778,0.694,0.06349207,1.129,3.3968253,1.021,4.373016,1.188,3.6269841,0,0,2
blues,0.785,1.9126984,0.863,2.2222223,1.113,2.8333333,0.666,1.2539682,0.694,4.230159,0.713,3.9444444,0.722,2.2222223,0.935,1.4603175,0.47,1.9761904,0.764,0.11904762,1.222,4.126984,1.024,4.65873,1.232,3.4047618,0,0,2
blues,0.642,2.3095238,0.892,1.9365079,1.168,2.8412697,0.642,0.96825397,0.68,4.0238094,0.701,4.2222223,0.658,2.6349206,0.841,0.9206349,0.447,1.6746032,0.749,0.023809524,1.085,3.6825397,0.983,4.7460318,1.236,3.8809524,0,0,2
blues,0.724,2.3492064,0.85,2.8333333,1.016,3.7380953,0.701,1.6746032,0.711,3.9603174,0.768,3.7857144,0.807,2.984127,1.046,1.2777778,0.572,2.7460318,0.824,0.18253969,1.187,3.5079365,1.127,3.3492064,1.254,2.9047618,0,0,2
blues,0.728,2.1111112,0.867,3.047619,1.028,3.8492064,0.676,1.8650794,0.687,4.230159,0.727,4.015873,0.901,3.357143,1.066,1.1587301,0.654,3.8412697,0.845,0.11904762,1.092,3.5238094,1.179,2.9285715,1.3,2.3095238,0,0,2
blues,0.76,2.047619,0.85,3.0396826,1.028,3.7301588,0.723,1.7142857,0.701,3.9761906,0.712,4.174603,0.757,3.1269841,1.081,1.1904762,0.55,3.2142856,0.882,0.11111111,1.253,4.1031747,1.109,3.6666667,1.306,2.8095238,0,0,2
blues,0.699,2.3333333,0.679,2.0714285,0.945,2.8730159,0.528,1.0238096,0.705,4,0.723,3.9920635,0.63,2.1269841,0.783,0.96031743,0.377,1.7857143,0.542,0.103174604,1.089,3.9761906,1.064,3.6825397,1.129,3.4920635,0,0,2
blues,0.698,2.4047618,0.868,2.6587303,1.082,3.5317461,0.667,1.3492063,0.694,4.0238094,0.708,4.0396824,0.754,2.920635,0.94,0.99206346,0.526,2.3730159,0.772,0.15873016,1.082,3.3253968,1.044,4.2222223,1.234,3.2460318,0,0,2
blues,0.764,2.0555556,0.837,2.436508,1.078,3.2301588,0.697,1.3650794,0.713,4.0396824,0.733,4.0873017,0.711,2.3015873,0.992,1.0952381,0.514,2.3015873,0.779,0.103174604,1.237,3.952381,1.042,4.214286,1.214,3.3015873,0,0,2
blues,0.697,2.0873015,0.857,1.9523809,1.153,2.8412697,0.648,1.0714285,0.683,3.9047618,0.703,3.9603174,0.673,2.8492064,0.884,1.0714285,0.442,1.8968254,0.686,0.015873017,1.11,4.1904764,1,4.7619047,1.179,3.6746032,0,0,2
blues,0.7,2.3095238,0.908,2.3412697,1.151,3.2619047,0.671,1.2539682,0.705,3.8730159,0.731,3.9444444,0.747,2.6666667,0.88,1.1746032,0.522,2.1031747,0.776,0.15079366,1.081,3.0873015,0.993,4.6507936,1.231,3.3730159,0,0,2
blues,0.601,2.063492,0.774,1.8015873,1.06,2.6984127,0.544,0.7936508,0.671,3.9444444,0.72,3.9603174,0.659,2.3809524,0.728,0.984127,0.362,1.3730159,0.537,0.031746034,1.041,3.4920635,0.987,4.7222223,1.129,3.8412697,0,0,2
blues,0.718,2.3095238,0.861,2.7063491,1.089,3.5555556,0.674,1.4126984,0.681,4.1825395,0.746,4.047619,0.816,2.7698412,0.958,1.1984127,0.547,2.7380953,0.816,0.103174604,1.132,3.1666667,1.071,4.15873,1.232,3.047619,0,0,2
blues,0.74,2.142857,0.861,2.1507936,1.12,2.920635,0.636,1.0873016,0.691,3.8809524,0.697,4.126984,0.7,2.6825397,0.902,0.99206346,0.448,1.9603175,0.707,0.071428575,1.153,3.6825397,1.014,4.6349206,1.223,3.484127,0,0,2
blues,0.761,2.079365,0.9,2.7460318,1.091,3.6031747,0.676,1.5476191,0.699,3.6587303,0.744,3.8730159,0.885,3.3174603,0.961,1.3333334,0.641,3.7222223,0.763,0.1904762,1.081,3.1349206,1.06,4.111111,1.252,2.7460318,0,0,2
blues,0.704,2.2857144,0.806,2.0873015,1.061,2.9047618,0.653,1.1666666,0.676,4.0396824,0.718,3.984127,0.635,2.6507936,0.884,0.8492063,0.431,1.8809524,0.702,0.04761905,1.142,3.9126985,1.014,4.642857,1.178,3.8253968,0,0,2
blues,0.604,2.0238094,0.784,1.8174603,1.092,2.5952382,0.562,0.8095238,0.692,4.095238,0.71,4.071429,0.669,2.4761906,0.762,1.0396825,0.397,1.2222222,0.571,0.11904762,1.022,3.8412697,1.004,4.547619,1.144,3.7222223,0,0,2
blues,0.741,2.1349206,0.84,2.5952382,1.071,3.3809524,0.662,1.5,0.685,4.1507936,0.768,3.8174603,0.821,2.5,0.961,1.1269841,0.523,2.6190476,0.75,0.15079366,1.123,3.079365,1.074,3.7380953,1.223,3.0873015,0,0,2
blues,0.686,2.2460318,0.846,1.9365079,1.107,2.7222223,0.623,1.1507937,0.674,4.1349206,0.706,4.031746,0.69,2.6111112,0.844,0.96031743,0.425,1.6825397,0.675,0.055555556,1.124,3.3968253,1,4.4761906,1.184,3.8253968,0,0,2
blues,0.583,2.2619047,0.855,1.7619047,1.199,2.6507936,0.585,0.8968254,0.679,4.2222223,0.733,3.920635,0.642,2.3412697,0.835,0.86507934,0.471,1.1269841,0.708,0.071428575,1.137,3.6269841,0.989,4.7460318,1.128,4.0238094,0,0,2
blues,0.642,2.3095238,0.892,1.9365079,1.168,2.8412697,0.642,0.96825397,0.671,4.15873,0.714,3.920635,0.658,2.6349206,0.841,0.9206349,0.447,1.6746032,0.749,0.023809524,1.085,3.6825397,0.983,4.7460318,1.236,3.8809524,0,0,2
blues,0.559,2.142857,0.733,1.7063493,0.983,2.484127,0.519,0.76984125,0.675,4.2380953,0.685,4.2222223,0.617,2.1190476,0.753,0.8333333,0.35,1.1984127,0.533,0.03968254,1.066,3.7380953,0.994,4.65873,1.122,3.9920635,0,0,2
blues,0.591,2.3730159,0.802,1.7698413,1.099,2.7142856,0.578,0.76984125,0.682,4.1904764,0.73,4.015873,0.649,3.0317461,0.764,0.46825397,0.386,1.4047619,0.604,0.007936508,0.984,3.3492064,0.984,4.6349206,1.162,4.0238094,0,0,2
blues,0.538,2.142857,0.791,1.6349206,1.064,2.4761906,0.519,0.7777778,0.678,4.2539682,0.719,4.0873017,0.672,2.8253968,0.735,1.1349206,0.405,1.3333334,0.545,0.11111111,1.016,3.563492,0.976,4.7460318,1.128,3.936508,0,0,2
blues,0.714,2.2460318,0.882,2.6904762,1.067,3.547619,0.69,1.6587301,0.683,4.373016,0.741,3.984127,0.876,2.8492064,0.981,1.1111112,0.603,2.952381,0.79,0.21428572,1.05,2.7460318,1.098,3.5238094,1.263,2.7380953,0,0,2
blues,0.779,1.9841269,0.823,3.1666667,0.977,3.8809524,0.713,1.9206349,0.712,3.9047618,0.752,3.9603174,0.831,2.7857144,1.123,1.4206349,0.541,3.3333333,0.876,0.1984127,1.246,3.4761906,1.227,2.1031747,1.308,2.1349206,0,0,2
blues,0.768,2.079365,0.867,2.579365,1.053,3.1904762,0.718,1.8730159,0.684,3.8968253,0.753,4.0396824,0.878,2.9047618,1.094,1.4365079,0.617,3.6666667,0.868,0.16666667,1.153,3.420635,1.205,2.5873015,1.279,2.0396826,0,0,2
blues,0.406,2.0079365,0.679,1.3492063,1.034,2.3095238,0.451,0.45238096,0.666,4.031746,0.678,3.9603174,0.599,2.7619047,0.643,0.6031746,0.295,0.8888889,0.422,0.015873017,0.925,3.3412697,0.979,4.730159,1.075,4.1825395,0,0,2
blues,0.677,2.5238094,0.823,2.1666667,1.067,3.0396826,0.618,1.1587301,0.69,4.15873,0.741,3.8095238,0.674,3.0714285,0.869,1.1349206,0.424,2.142857,0.702,0.031746034,1.101,4.071429,1.029,4.3095236,1.206,3.6111112,0,0,2
blues,0.745,2.2619047,0.841,2.7936509,1.031,3.6269841,0.663,1.8095238,0.701,4.0079365,0.736,4.0873017,0.86,3.6190476,1.051,1.1984127,0.626,3.984127,0.808,0.0952381,1.118,3.6507936,1.186,2.6190476,1.257,2.2777777,0,0,2
blues,0.75,2.0952382,0.841,2.3650794,1.082,3.1349206,0.65,1.2460318,0.688,4.0238094,0.72,3.952381,0.737,2.9761906,0.912,1.0952381,0.509,2.3492064,0.753,0.11904762,1.098,3.8253968,1.038,4.3095236,1.214,3.3412697,0,0,2
blues,0.791,2.0317461,0.825,3.0952382,0.966,3.9047618,0.711,1.8730159,0.685,4.031746,0.752,3.857143,0.83,3.0396826,1.155,1.468254,0.568,3.7460318,0.911,0.15079366,1.293,3.8412697,1.226,2.2777777,1.326,2.1031747,0,0,2
blues,0.754,2.1349206,0.874,2.4603174,1.065,3.2857144,0.687,1.3333334,0.711,4.095238,0.728,3.9603174,0.702,2.6666667,0.979,1.1269841,0.51,2.3968253,0.796,0.07936508,1.182,4.0396824,1.042,4.3174605,1.259,3.2857144,0,0,2
blues,0.651,2.2460318,0.759,1.9841269,1,2.9285715,0.541,0.9206349,0.684,4.095238,0.73,4.015873,0.691,2.1349206,0.762,1.0079365,0.42,1.4920635,0.571,0.13492064,1.031,3.1825397,0.987,4.674603,1.146,3.6984127,0,0,2
blues,0.712,2.3015873,0.902,2.357143,1.125,3.1984127,0.715,1.3333334,0.685,3.9285715,0.728,3.984127,0.735,2.7777777,0.917,1.4126984,0.508,2.3253968,0.807,0.08730159,1.112,4.1190476,1.02,4.611111,1.208,3.2936509,0,0,2
blues,0.755,2.0714285,0.781,2.5555556,1.006,3.3253968,0.619,1.3809524,0.682,4.142857,0.747,4.0079365,0.768,1.9761904,0.955,1.1904762,0.48,2.452381,0.738,0.1904762,1.187,3.1587303,1.091,3.6507936,1.196,3.0396826,0,0,2
blues,0.628,2.3968253,0.835,1.8650794,1.105,2.7460318,0.596,0.84126985,0.676,4.095238,0.752,3.7460318,0.651,2.4682539,0.779,0.8968254,0.404,1.4285715,0.625,0.007936508,1.033,4.047619,0.985,4.7619047,1.153,3.8650794,0,0,2
blues,0.505,2.063492,0.771,1.4761904,1.131,2.3888888,0.517,0.67460316,0.681,3.952381,0.704,3.9761906,0.662,3,0.741,0.93650794,0.329,1.1825397,0.526,0.04761905,1.002,3.5873015,0.986,4.714286,1.111,4.0793653,0,0,2
blues,0.67,2.0555556,0.809,1.8968254,1.083,2.7619047,0.548,1,0.692,4.0238094,0.715,4.15873,0.657,2.1190476,0.837,0.8888889,0.407,1.6111112,0.622,0.015873017,1.122,3.6984127,1.028,4.2936506,1.164,3.7698412,0,0,2
blues,0.488,2.0555556,0.743,1.5555556,1.106,2.5317461,0.485,0.65873015,0.683,3.9682539,0.697,3.9603174,0.634,2.8809524,0.715,0.7619048,0.334,1.3174603,0.522,0.031746034,0.981,3.3095238,0.984,4.6031747,1.101,4.1190476,0,0,2
blues,0.761,2.079365,0.9,2.7460318,1.091,3.6031747,0.676,1.5476191,0.699,4.2460318,0.713,4.0873017,0.885,3.3174603,0.961,1.3333334,0.641,3.7222223,0.763,0.1904762,1.081,3.1349206,1.06,4.111111,1.252,2.7460318,0,0,2
blues,0.72,2.2301588,0.868,2.5714285,1.083,3.3888888,0.69,1.3888888,0.699,4.388889,0.706,3.9761906,0.762,2.9682539,0.953,1,0.529,2.3968253,0.777,0.15079366,1.133,3.1746032,1.056,4.0873017,1.236,3.3015873,0,0,2
blues,0.691,1.9841269,0.812,1.968254,1.049,2.8492064,0.591,1.0634921,0.668,4.1666665,0.733,3.920635,0.639,2.5555556,0.824,0.9444444,0.418,1.8253968,0.664,0.023809524,1.092,3.857143,1.007,4.730159,1.195,3.7936509,0,0,2
blues,0.716,2.142857,0.784,2.3015873,1.036,3.1349206,0.569,1.1269841,0.694,4.071429,0.746,3.7619047,0.739,2.1666667,0.85,1.1190476,0.474,1.6587301,0.641,0.1984127,1.076,3.063492,1.031,4.325397,1.176,3.4682539,0,0,2
blues,0.708,2.3174603,0.835,2.1349206,1.102,2.9682539,0.602,1.0396825,0.665,4.174603,0.756,3.7063491,0.676,2.3333333,0.854,0.84126985,0.436,1.9206349,0.655,0.04761905,1.112,3.6349206,1.022,4.5,1.167,3.6269841,0,0,2
blues,0.754,2.1507936,0.828,2.9285715,1.043,3.6031747,0.696,1.6269841,0.677,4.2539682,0.768,4.0238094,0.743,2.7539682,1.028,1.1269841,0.535,2.9047618,0.851,0.11904762,1.221,3.6746032,1.104,3.6269841,1.263,2.9126985,0,0,2
blues,0.578,2.2222223,0.752,1.6507937,1.046,2.4682539,0.555,0.7936508,0.681,3.9761906,0.736,3.9444444,0.65,2.5317461,0.773,0.8174603,0.364,1.2222222,0.549,0.04761905,1.082,3.4126985,1,4.65873,1.136,4.031746,0,0,2
blues,0.759,2.1349206,0.839,2.7936509,1.034,3.5714285,0.721,1.6190476,0.704,4.0634923,0.738,4.015873,0.766,2.6587303,1.058,1.1587301,0.535,2.9047618,0.828,0.15079366,1.232,3.6666667,1.124,3.3174603,1.255,2.857143,0,0,2
blues,0.721,2.142857,0.825,3.047619,0.988,3.8095238,0.684,1.7619047,0.692,4.0238094,0.725,4.230159,0.799,3.0873015,1.084,1.1587301,0.539,3.2380953,0.862,0.11904762,1.21,3.7063491,1.208,2.2619047,1.308,2.2857144,0,0,2
blues,0.456,2.1349206,0.763,1.3333334,1.099,2.1984127,0.478,0.5952381,0.695,3.9603174,0.713,3.8650794,0.641,2.7698412,0.675,0.6269841,0.33,1.1587301,0.481,0.031746034,1.009,2.9682539,0.991,4.6904764,1.098,4.214286,0,0,2
blues,0.505,2.047619,0.799,1.5396825,1.083,2.3888888,0.528,0.73015875,0.675,4.2619047,0.705,4.031746,0.661,2.6904762,0.745,0.8888889,0.357,1.1111112,0.538,0.03968254,1.041,3.5,0.989,4.7222223,1.133,4.126984,0,0,2
blues,0.71,2.2698412,0.821,2.7619047,1.011,3.642857,0.682,1.5714285,0.674,4.357143,0.746,3.9444444,0.793,2.3015873,1.012,1.0793651,0.521,2.2936509,0.791,0.20634921,1.154,2.8730159,1.118,3.2936509,1.236,2.8888888,0,0,2
blues,0.636,2.2698412,0.815,1.9285715,1.104,2.7857144,0.55,0.8174603,0.684,4.1031747,0.718,4.031746,0.692,2.8650794,0.799,0.82539684,0.412,1.7063493,0.654,0.023809524,1.021,3.2777777,1.003,4.484127,1.154,3.7619047,0,0,2
blues,0.734,2.3253968,0.854,2.5079365,1.06,3.3888888,0.682,1.3650794,0.698,3.8968253,0.757,3.9126985,0.713,2.936508,0.954,1.0079365,0.493,2.4682539,0.765,0.14285715,1.147,3.6587303,1.038,4.571429,1.229,3.3888888,0,0,2
blues,0.685,2.3333333,0.84,2.1269841,1.112,3.0714285,0.647,1.1031746,0.694,4.1666665,0.692,4.071429,0.643,2.3809524,0.88,0.8888889,0.453,1.7857143,0.696,0.04761905,1.137,3.8809524,0.999,4.6825395,1.184,3.6666667,0,0,2
blues,0.76,2.015873,0.827,2.2936509,1.084,3.1269841,0.649,1.1746032,0.693,4.1349206,0.723,4.0238094,0.693,2.6507936,0.909,1.0952381,0.472,2.1111112,0.736,0.071428575,1.161,4.0079365,1.033,4.2777777,1.185,3.4444444,0,0,2
blues,0.725,2.1825397,0.866,2.3730159,1.065,3.2222223,0.691,1.4603175,0.689,4.142857,0.754,3.7857144,0.674,3.0714285,0.956,1,0.488,2.4682539,0.792,0.055555556,1.153,3.9761906,1.028,4.6825395,1.244,3.4920635,0,0,2
blues,0.73,2.2698412,0.844,2.984127,1.028,3.7222223,0.702,1.7063493,0.703,4.15873,0.759,3.547619,0.826,2.8412697,1.037,1.3333334,0.568,3.0238094,0.828,0.15873016,1.174,3.452381,1.165,2.8650794,1.299,2.6190476,0,0,2
blues,0.665,2.0952382,0.797,1.8968254,1.073,2.6587303,0.589,0.8968254,0.69,4.1349206,0.69,3.9761906,0.658,2.2222223,0.804,0.96031743,0.393,1.5873016,0.625,0.031746034,1.094,3.6984127,1.009,4.7460318,1.175,3.8253968,0,0,2
